gender,mastercategory,subcategory,articletype,usage,color,result,images
Women,Accessories,Jewellery,Earrings,Casual,purple,"Women wear ""purple Earrings""",
Women,Accessories,Jewellery,Earrings,Casual,red,"Women wear ""red Earrings""",
Women,Accessories,Jewellery,Earrings,Casual,white,"Women wear ""white Earrings""",
Women,Accessories,Jewellery,Earrings,Casual,yellow,"Women wear ""yellow Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,black,"Women wear ""black Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,blue,"Women wear ""blue Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,brown,"Women wear ""brown Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,gray,"Women wear ""gray Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,green,"Women wear ""green Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,orange,"Women wear ""orange Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,pink,"Women wear ""pink Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,purple,"Women wear ""purple Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,red,"Women wear ""red Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,white,"Women wear ""white Earrings""",
Women,Accessories,Jewellery,Earrings,Ethnic,yellow,"Women wear ""yellow Earrings""",
Women,Accessories,Jewellery,Jewellery Set,Casual,black,"Women wear ""black Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,blue,"Women wear ""blue Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,brown,"Women wear ""brown Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,gray,"Women wear ""gray Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,green,"Women wear ""green Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,orange,"Women wear ""orange Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,pink,"Women wear ""pink Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,purple,"Women wear ""purple Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,red,"Women wear ""red Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,white,"Women wear ""white Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Casual,yellow,"Women wear ""yellow Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,black,"Women wear ""black Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,blue,"Women wear ""blue Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,brown,"Women wear ""brown Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,gray,"Women wear ""gray Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,green,"Women wear ""green Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,orange,"Women wear ""orange Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,pink,"Women wear ""pink Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,purple,"Women wear ""purple Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,red,"Women wear ""red Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,white,"Women wear ""white Jewellery Set""",
Women,Accessories,Jewellery,Jewellery Set,Ethnic,yellow,"Women wear ""yellow Jewellery Set""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,black,"Women wear ""black Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,blue,"Women wear ""blue Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,brown,"Women wear ""brown Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,gray,"Women wear ""gray Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,green,"Women wear ""green Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,orange,"Women wear ""orange Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,pink,"Women wear ""pink Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,purple,"Women wear ""purple Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,red,"Women wear ""red Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,white,"Women wear ""white Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Casual,yellow,"Women wear ""yellow Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,black,"Women wear ""black Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,blue,"Women wear ""blue Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,brown,"Women wear ""brown Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,gray,"Women wear ""gray Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,green,"Women wear ""green Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,orange,"Women wear ""orange Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,pink,"Women wear ""pink Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,purple,"Women wear ""purple Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,red,"Women wear ""red Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,white,"Women wear ""white Necklace and Chains""",
Women,Accessories,Jewellery,Necklace and Chains,Ethnic,yellow,"Women wear ""yellow Necklace and Chains""",
Women,Accessories,Jewellery,Pendant,Casual,black,"Women wear ""black Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,blue,"Women wear ""blue Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,brown,"Women wear ""brown Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,gray,"Women wear ""gray Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,green,"Women wear ""green Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,orange,"Women wear ""orange Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,pink,"Women wear ""pink Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,purple,"Women wear ""purple Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,red,"Women wear ""red Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,white,"Women wear ""white Pendant""",
Women,Accessories,Jewellery,Pendant,Casual,yellow,"Women wear ""yellow Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,black,"Women wear ""black Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,blue,"Women wear ""blue Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,brown,"Women wear ""brown Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,gray,"Women wear ""gray Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,green,"Women wear ""green Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,orange,"Women wear ""orange Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,pink,"Women wear ""pink Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,purple,"Women wear ""purple Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,red,"Women wear ""red Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,white,"Women wear ""white Pendant""",
Women,Accessories,Jewellery,Pendant,Ethnic,yellow,"Women wear ""yellow Pendant""",
Women,Accessories,Jewellery,Ring,Casual,black,"Women wear ""black Ring""",
Women,Accessories,Jewellery,Ring,Casual,blue,"Women wear ""blue Ring""",
Women,Accessories,Jewellery,Ring,Casual,brown,"Women wear ""brown Ring""",
Women,Accessories,Jewellery,Ring,Casual,gray,"Women wear ""gray Ring""",
Women,Accessories,Jewellery,Ring,Casual,green,"Women wear ""green Ring""",
Women,Accessories,Jewellery,Ring,Casual,orange,"Women wear ""orange Ring""",
Women,Accessories,Jewellery,Ring,Casual,pink,"Women wear ""pink Ring""",
Women,Accessories,Jewellery,Ring,Casual,purple,"Women wear ""purple Ring""",
Women,Accessories,Jewellery,Ring,Casual,red,"Women wear ""red Ring""",
Women,Accessories,Jewellery,Ring,Casual,white,"Women wear ""white Ring""",
Women,Accessories,Jewellery,Ring,Casual,yellow,"Women wear ""yellow Ring""",
Women,Accessories,Mufflers,Mufflers,Casual,black,"Women wear ""black Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,blue,"Women wear ""blue Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,brown,"Women wear ""brown Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,gray,"Women wear ""gray Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,green,"Women wear ""green Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,orange,"Women wear ""orange Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,pink,"Women wear ""pink Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,purple,"Women wear ""purple Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,red,"Women wear ""red Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,white,"Women wear ""white Mufflers""",
Women,Accessories,Mufflers,Mufflers,Casual,yellow,"Women wear ""yellow Mufflers""",
Women,Accessories,Scarves,Scarves,Casual,black,"Women wear ""black Scarves""",
Women,Accessories,Scarves,Scarves,Casual,blue,"Women wear ""blue Scarves""",
Women,Accessories,Scarves,Scarves,Casual,brown,"Women wear ""brown Scarves""",
Women,Accessories,Scarves,Scarves,Casual,gray,"Women wear ""gray Scarves""",
Women,Accessories,Scarves,Scarves,Casual,green,"Women wear ""green Scarves""",
Women,Accessories,Scarves,Scarves,Casual,orange,"Women wear ""orange Scarves""",
Women,Accessories,Scarves,Scarves,Casual,pink,"Women wear ""pink Scarves""",
Women,Accessories,Scarves,Scarves,Casual,purple,"Women wear ""purple Scarves""",
Women,Accessories,Scarves,Scarves,Casual,red,"Women wear ""red Scarves""",
Women,Accessories,Scarves,Scarves,Casual,white,"Women wear ""white Scarves""",
Women,Accessories,Scarves,Scarves,Casual,yellow,"Women wear ""yellow Scarves""",
Women,Accessories,Socks,Socks,Casual,black,"Women wear ""black Socks""",
Women,Accessories,Socks,Socks,Casual,blue,"Women wear ""blue Socks""",
Women,Accessories,Socks,Socks,Casual,brown,"Women wear ""brown Socks""",
Women,Accessories,Socks,Socks,Casual,gray,"Women wear ""gray Socks""",
Women,Accessories,Socks,Socks,Casual,green,"Women wear ""green Socks""",
Women,Accessories,Socks,Socks,Casual,orange,"Women wear ""orange Socks""",
Women,Accessories,Socks,Socks,Casual,pink,"Women wear ""pink Socks""",
Women,Accessories,Socks,Socks,Casual,purple,"Women wear ""purple Socks""",
Women,Accessories,Socks,Socks,Casual,red,"Women wear ""red Socks""",
Women,Accessories,Socks,Socks,Casual,white,"Women wear ""white Socks""",
Women,Accessories,Socks,Socks,Casual,yellow,"Women wear ""yellow Socks""",
Women,Accessories,Socks,Socks,Sports,black,"Women wear ""black Socks""",
Women,Accessories,Socks,Socks,Sports,blue,"Women wear ""blue Socks""",
Women,Accessories,Socks,Socks,Sports,brown,"Women wear ""brown Socks""",
Women,Accessories,Socks,Socks,Sports,gray,"Women wear ""gray Socks""",
Women,Accessories,Socks,Socks,Sports,green,"Women wear ""green Socks""",
Women,Accessories,Socks,Socks,Sports,orange,"Women wear ""orange Socks""",
Women,Accessories,Socks,Socks,Sports,pink,"Women wear ""pink Socks""",
Women,Accessories,Socks,Socks,Sports,purple,"Women wear ""purple Socks""",
Women,Accessories,Socks,Socks,Sports,red,"Women wear ""red Socks""",
Women,Accessories,Socks,Socks,Sports,white,"Women wear ""white Socks""",
Women,Accessories,Socks,Socks,Sports,yellow,"Women wear ""yellow Socks""",
Women,Accessories,Stoles,Stoles,Casual,black,"Women wear ""black Stoles""",
Women,Accessories,Stoles,Stoles,Casual,blue,"Women wear ""blue Stoles""",
Women,Accessories,Stoles,Stoles,Casual,brown,"Women wear ""brown Stoles""",
Women,Accessories,Stoles,Stoles,Casual,gray,"Women wear ""gray Stoles""",
Women,Accessories,Stoles,Stoles,Casual,green,"Women wear ""green Stoles""",
Women,Accessories,Stoles,Stoles,Casual,orange,"Women wear ""orange Stoles""",
Women,Accessories,Stoles,Stoles,Casual,pink,"Women wear ""pink Stoles""",
Women,Accessories,Stoles,Stoles,Casual,purple,"Women wear ""purple Stoles""",
Women,Accessories,Stoles,Stoles,Casual,red,"Women wear ""red Stoles""",
Women,Accessories,Stoles,Stoles,Casual,white,"Women wear ""white Stoles""",
Women,Accessories,Stoles,Stoles,Casual,yellow,"Women wear ""yellow Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,black,"Women wear ""black Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,blue,"Women wear ""blue Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,brown,"Women wear ""brown Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,gray,"Women wear ""gray Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,green,"Women wear ""green Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,orange,"Women wear ""orange Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,pink,"Women wear ""pink Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,purple,"Women wear ""purple Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,red,"Women wear ""red Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,white,"Women wear ""white Stoles""",
Women,Accessories,Stoles,Stoles,Ethnic,yellow,"Women wear ""yellow Stoles""",
Women,Accessories,Umbrellas,Umbrellas,Casual,black,"Women wear ""black Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,blue,"Women wear ""blue Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,brown,"Women wear ""brown Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,gray,"Women wear ""gray Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,green,"Women wear ""green Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,orange,"Women wear ""orange Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,pink,"Women wear ""pink Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,purple,"Women wear ""purple Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,red,"Women wear ""red Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,white,"Women wear ""white Umbrellas""",
Women,Accessories,Umbrellas,Umbrellas,Casual,yellow,"Women wear ""yellow Umbrellas""",
Women,Accessories,Wallets,Wallets,Casual,black,"Women wear ""black Wallets""",
Women,Accessories,Wallets,Wallets,Casual,blue,"Women wear ""blue Wallets""",
Women,Accessories,Wallets,Wallets,Casual,brown,"Women wear ""brown Wallets""",
Women,Accessories,Wallets,Wallets,Casual,gray,"Women wear ""gray Wallets""",
Women,Accessories,Wallets,Wallets,Casual,green,"Women wear ""green Wallets""",
Women,Accessories,Wallets,Wallets,Casual,orange,"Women wear ""orange Wallets""",
Women,Accessories,Wallets,Wallets,Casual,pink,"Women wear ""pink Wallets""",
Women,Accessories,Wallets,Wallets,Casual,purple,"Women wear ""purple Wallets""",
Women,Accessories,Wallets,Wallets,Casual,red,"Women wear ""red Wallets""",
Women,Accessories,Wallets,Wallets,Casual,white,"Women wear ""white Wallets""",
Women,Accessories,Wallets,Wallets,Casual,yellow,"Women wear ""yellow Wallets""",
Women,Accessories,Watches,Watches,Casual,black,"Women wear ""black Watches""",
Women,Accessories,Watches,Watches,Casual,blue,"Women wear ""blue Watches""",
Women,Accessories,Watches,Watches,Casual,brown,"Women wear ""brown Watches""",
Women,Accessories,Watches,Watches,Casual,gray,"Women wear ""gray Watches""",
Women,Accessories,Watches,Watches,Casual,green,"Women wear ""green Watches""",
Women,Accessories,Watches,Watches,Casual,orange,"Women wear ""orange Watches""",
Women,Accessories,Watches,Watches,Casual,pink,"Women wear ""pink Watches""",
Women,Accessories,Watches,Watches,Casual,purple,"Women wear ""purple Watches""",
Women,Accessories,Watches,Watches,Casual,red,"Women wear ""red Watches""",
Women,Accessories,Watches,Watches,Casual,white,"Women wear ""white Watches""",
Women,Accessories,Watches,Watches,Casual,yellow,"Women wear ""yellow Watches""",
Women,Accessories,Watches,Watches,Formal,black,"Women wear ""black Watches""",
Women,Accessories,Watches,Watches,Formal,blue,"Women wear ""blue Watches""",
Women,Accessories,Watches,Watches,Formal,brown,"Women wear ""brown Watches""",
Women,Accessories,Watches,Watches,Formal,gray,"Women wear ""gray Watches""",
Women,Accessories,Watches,Watches,Formal,green,"Women wear ""green Watches""",
Women,Accessories,Watches,Watches,Formal,orange,"Women wear ""orange Watches""",
Women,Accessories,Watches,Watches,Formal,pink,"Women wear ""pink Watches""",
Women,Accessories,Watches,Watches,Formal,purple,"Women wear ""purple Watches""",
Women,Accessories,Watches,Watches,Formal,red,"Women wear ""red Watches""",
Women,Accessories,Watches,Watches,Formal,white,"Women wear ""white Watches""",
Women,Accessories,Watches,Watches,Formal,yellow,"Women wear ""yellow Watches""",
Women,Accessories,Watches,Watches,Party,black,"Women wear ""black Watches""",
Women,Accessories,Watches,Watches,Party,blue,"Women wear ""blue Watches""",
Women,Accessories,Watches,Watches,Party,brown,"Women wear ""brown Watches""",
Women,Accessories,Watches,Watches,Party,gray,"Women wear ""gray Watches""",
Women,Accessories,Watches,Watches,Party,green,"Women wear ""green Watches""",
Women,Accessories,Watches,Watches,Party,orange,"Women wear ""orange Watches""",
Women,Accessories,Watches,Watches,Party,pink,"Women wear ""pink Watches""",
Women,Accessories,Watches,Watches,Party,purple,"Women wear ""purple Watches""",
Women,Accessories,Watches,Watches,Party,red,"Women wear ""red Watches""",
Women,Accessories,Watches,Watches,Party,white,"Women wear ""white Watches""",
Women,Accessories,Watches,Watches,Party,yellow,"Women wear ""yellow Watches""",
Women,Accessories,Watches,Watches,Smart Casual,black,"Women wear ""black Watches""",
Women,Accessories,Watches,Watches,Smart Casual,blue,"Women wear ""blue Watches""",
Women,Accessories,Watches,Watches,Smart Casual,brown,"Women wear ""brown Watches""",
Women,Accessories,Watches,Watches,Smart Casual,gray,"Women wear ""gray Watches""",
Women,Accessories,Watches,Watches,Smart Casual,green,"Women wear ""green Watches""",
Women,Accessories,Watches,Watches,Smart Casual,orange,"Women wear ""orange Watches""",
Women,Accessories,Watches,Watches,Smart Casual,pink,"Women wear ""pink Watches""",
Women,Accessories,Watches,Watches,Smart Casual,purple,"Women wear ""purple Watches""",
Women,Accessories,Watches,Watches,Smart Casual,red,"Women wear ""red Watches""",
Women,Accessories,Watches,Watches,Smart Casual,white,"Women wear ""white Watches""",
Women,Accessories,Watches,Watches,Smart Casual,yellow,"Women wear ""yellow Watches""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,black,"Women wear ""black Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,blue,"Women wear ""blue Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,brown,"Women wear ""brown Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,gray,"Women wear ""gray Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,green,"Women wear ""green Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,orange,"Women wear ""orange Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,pink,"Women wear ""pink Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,purple,"Women wear ""purple Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,red,"Women wear ""red Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,white,"Women wear ""white Kurta Sets""",
Women,Apparel,Apparel Set,Kurta Sets,Ethnic,yellow,"Women wear ""yellow Kurta Sets""",
Women,Apparel,Apparel Set,Swimwear,Sports,black,"Women wear ""black Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,blue,"Women wear ""blue Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,brown,"Women wear ""brown Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,gray,"Women wear ""gray Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,green,"Women wear ""green Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,orange,"Women wear ""orange Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,pink,"Women wear ""pink Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,purple,"Women wear ""purple Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,red,"Women wear ""red Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,white,"Women wear ""white Swimwear""",
Women,Apparel,Apparel Set,Swimwear,Sports,yellow,"Women wear ""yellow Swimwear""",
Women,Apparel,Bottomwear,Capris,Casual,black,"Women wear ""black Capris""",
Women,Apparel,Bottomwear,Capris,Casual,blue,"Women wear ""blue Capris""",
Women,Apparel,Bottomwear,Capris,Casual,brown,"Women wear ""brown Capris""",
Women,Apparel,Bottomwear,Capris,Casual,gray,"Women wear ""gray Capris""",
Women,Apparel,Bottomwear,Capris,Casual,green,"Women wear ""green Capris""",
Women,Apparel,Bottomwear,Capris,Casual,orange,"Women wear ""orange Capris""",
Women,Apparel,Bottomwear,Capris,Casual,pink,"Women wear ""pink Capris""",
Women,Apparel,Bottomwear,Capris,Casual,purple,"Women wear ""purple Capris""",
Women,Apparel,Bottomwear,Capris,Casual,red,"Women wear ""red Capris""",
Women,Apparel,Bottomwear,Capris,Casual,white,"Women wear ""white Capris""",
Women,Apparel,Bottomwear,Capris,Casual,yellow,"Women wear ""yellow Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,black,"Women wear ""black Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,blue,"Women wear ""blue Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,brown,"Women wear ""brown Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,gray,"Women wear ""gray Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,green,"Women wear ""green Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,orange,"Women wear ""orange Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,pink,"Women wear ""pink Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,purple,"Women wear ""purple Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,red,"Women wear ""red Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,white,"Women wear ""white Capris""",
Women,Apparel,Bottomwear,Capris,Ethnic,yellow,"Women wear ""yellow Capris""",
Women,Apparel,Bottomwear,Capris,Sports,black,"Women wear ""black Capris""",
Women,Apparel,Bottomwear,Capris,Sports,blue,"Women wear ""blue Capris""",
Women,Apparel,Bottomwear,Capris,Sports,brown,"Women wear ""brown Capris""",
Women,Apparel,Bottomwear,Capris,Sports,gray,"Women wear ""gray Capris""",
Women,Apparel,Bottomwear,Capris,Sports,green,"Women wear ""green Capris""",
Women,Apparel,Bottomwear,Capris,Sports,orange,"Women wear ""orange Capris""",
Women,Apparel,Bottomwear,Capris,Sports,pink,"Women wear ""pink Capris""",
Women,Apparel,Bottomwear,Capris,Sports,purple,"Women wear ""purple Capris""",
Women,Apparel,Bottomwear,Capris,Sports,red,"Women wear ""red Capris""",
Women,Apparel,Bottomwear,Capris,Sports,white,"Women wear ""white Capris""",
Women,Apparel,Bottomwear,Capris,Sports,yellow,"Women wear ""yellow Capris""",
Women,Apparel,Bottomwear,Churidar,Ethnic,black,"Women wear ""black Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,blue,"Women wear ""blue Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,brown,"Women wear ""brown Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,gray,"Women wear ""gray Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,green,"Women wear ""green Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,orange,"Women wear ""orange Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,pink,"Women wear ""pink Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,purple,"Women wear ""purple Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,red,"Women wear ""red Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,white,"Women wear ""white Churidar""",
Women,Apparel,Bottomwear,Churidar,Ethnic,yellow,"Women wear ""yellow Churidar""",
Women,Apparel,Bottomwear,Jeans,Casual,black,"Women wear ""black Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,blue,"Women wear ""blue Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,brown,"Women wear ""brown Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,gray,"Women wear ""gray Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,green,"Women wear ""green Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,orange,"Women wear ""orange Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,pink,"Women wear ""pink Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,purple,"Women wear ""purple Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,red,"Women wear ""red Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,white,"Women wear ""white Jeans""",
Women,Apparel,Bottomwear,Jeans,Casual,yellow,"Women wear ""yellow Jeans""",
Women,Apparel,Bottomwear,Jeggings,Casual,black,"Women wear ""black Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,blue,"Women wear ""blue Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,brown,"Women wear ""brown Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,gray,"Women wear ""gray Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,green,"Women wear ""green Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,orange,"Women wear ""orange Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,pink,"Women wear ""pink Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,purple,"Women wear ""purple Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,red,"Women wear ""red Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,white,"Women wear ""white Jeggings""",
Women,Apparel,Bottomwear,Jeggings,Casual,yellow,"Women wear ""yellow Jeggings""",
Women,Apparel,Bottomwear,Leggings,Casual,black,"Women wear ""black Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,blue,"Women wear ""blue Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,brown,"Women wear ""brown Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,gray,"Women wear ""gray Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,green,"Women wear ""green Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,orange,"Women wear ""orange Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,pink,"Women wear ""pink Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,purple,"Women wear ""purple Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,red,"Women wear ""red Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,white,"Women wear ""white Leggings""",
Women,Apparel,Bottomwear,Leggings,Casual,yellow,"Women wear ""yellow Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,black,"Women wear ""black Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,blue,"Women wear ""blue Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,brown,"Women wear ""brown Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,gray,"Women wear ""gray Leggings""",
